amtinstpaidbefduel24m_4187115A,annuity_780A,annuitynextmonth_57A,avginstallast24m_3658937A,avglnamtstart24m_4525187A,avgoutstandbalancel6m_4187114A,avgpmtlast12m_4525200A,credamount_770A,currdebt_22A,currdebtcredtyperange_828A,disbursedcredamount_1113A,downpmt_116A,inittransactionamount_650A,lastapprcommoditycat_1041M,lastapprcommoditytypec_5251766M,lastapprcredamount_781A,lastcancelreason_561M,lastotherinc_902A,lastotherlnsexpense_631A,lastrejectcommoditycat_161M,lastrejectcommodtypec_5251769M,lastrejectcredamount_222A,lastrejectreason_759M,lastrejectreasonclient_4145040M,maininc_215A,maxannuity_159A,maxannuity_4075009A,maxdebt4_972A,maxinstallast24m_3658928A,maxlnamtstart6m_4525199A,maxoutstandbalancel12m_4187113A,maxpmtlast3m_4525190A,previouscontdistrict_112M,price_1097A,sumoutstandtotal_3546847A,sumoutstandtotalest_4493215A,totaldebt_9A,totalsettled_863A,totinstallast1m_4525188A,description_5085714M,education_1103M,education_88M,maritalst_385M,maritalst_893M,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtssum_45A
0.0,1322.0,0.0,,,,,13396.0,0.0,0.0,13396.0,0.0,,P12_6_178,a55475b1,16100.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,21564.127,,69292.4,,,,,P121_18_172,13396.0,0.0,0.0,0.0,105309.125,,a55475b1,6b2ae0fa,a55475b1,3439d993,46b968c3,,,,
12519.4,1188.0,0.0,2086.6,,,,11305.0,0.0,0.0,11305.0,0.0,,P159_130_59,a55475b1,11020.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,20000.0,4200.0,,11681.2,2086.8,,12520.0,,P214_86_174,11305.0,0.0,,0.0,12520.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,15961.58
,1330.0,0.0,,,,,13478.0,0.0,0.0,13478.0,0.0,,a55475b1,a55475b1,,P180_60_137,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,13478.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,10624.8
16317.0,2634.8,3262.2,3263.4001,17473.201,11402.866,3263.4001,23000.0,3231.2,3231.2,23000.0,0.0,,P159_130_59,a55475b1,16000.0,P30_86_84,,,a55475b1,a55475b1,30000.0,P99_56_166,P30_86_84,38000.0,3276.0,,17473.201,3263.4001,17473.201,19579.201,3263.4001,P91_50_167,23000.0,3231.2,3231.2,3231.2,16348.0,6526.8003,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
118566.305,2669.0,1781.2001,6225.8003,42748.0,66356.87,7694.4,28596.0,40748.0,40748.0,28596.0,0.0,,P12_6_178,a55475b1,42748.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,60000.0,103143.58,,92839.805,42628.2,42748.0,104254.62,42628.297,P38_65_49,28596.0,40748.0,40748.0,40748.0,171234.62,49044.297,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,8978.2
,3359.0,0.0,,,,,27000.0,0.0,0.0,27000.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,27000.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,11938.4
83841.2,3176.2,2405.0,3540.8,,13451.734,3551.2,41600.0,4768.4,4768.4,41600.0,0.0,,a55475b1,a55475b1,41208.0,a55475b1,,,a55475b1,a55475b1,20000.0,P99_56_166,P69_72_116,48000.0,7840.0,,31980.031,5580.4,15743.2,31608.4,4083.6,P91_34_173,41600.0,4768.4,4768.4,4768.4,91006.0,4082.4001,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
0.0,1955.8,1658.2001,,,4974.4,,9460.2,4974.4,4974.4,9460.2,0.0,,P33_29_177,a55475b1,4419.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,60000.0,0.0,,0.0,,,4974.4,,P62_144_102,9460.2,4974.4,,4974.4,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,14617.4
27552.0,1086.0,2752.0,2755.2,,10928.942,,11004.0,2751.8,2751.8,11004.0,0.0,,P159_130_59,a55475b1,27998.0,P94_109_143,,,P159_130_59,a55475b1,21886.0,P99_56_166,P94_109_143,32000.0,5820.0,,33037.6,2755.2,,33391.8,,P98_137_111,11004.0,2751.8,,2751.8,30640.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,8211.0
,1333.4,0.0,,,,,31998.0,0.0,0.0,31998.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,P53_45_92,a55475b1,36592.0,P99_56_166,P94_109_143,,0.0,,0.0,,,,,a55475b1,31998.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
31828.0,2334.8,0.0,2893.4001,,0.0,,24240.0,0.0,0.0,24240.0,0.0,,a55475b1,a55475b1,60900.0,P52_67_90,,,a55475b1,a55475b1,20000.0,P94_109_143,P52_67_90,120000.0,37292.0,2600.0,59906.824,2893.6,,14480.0,,P186_84_175,,0.0,,0.0,190754.28,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,8000.0
241126.9,9858.8,0.0,13599.8,,47485.375,14536.4,150000.0,0.0,0.0,150000.0,0.0,,a55475b1,a55475b1,34000.0,P94_109_143,,,a55475b1,a55475b1,120000.0,P99_56_166,P94_109_143,56000.0,63220.863,,140000.0,54834.0,103017.6,136351.0,20162.436,P56_156_165,,0.0,0.0,0.0,388711.88,30744.238,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,8407.601,
212129.05,9387.4,0.0,9642.2,,24315.53,,50000.0,0.0,0.0,50000.0,0.0,,a55475b1,a55475b1,50000.0,P73_130_169,,,P159_130_59,a55475b1,29952.0,P198_131_9,P94_109_143,52000.0,244993.0,26360.0,130198.0,24085.0,,91036.62,,P197_47_166,0.0,0.0,,0.0,344696.62,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,34448.2,,,
2822.0,1832.2001,0.0,564.4,,1830.0,564.4,21980.0,0.0,0.0,21980.0,0.0,,P159_130_59,a55475b1,20780.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,80000.0,2394.4001,,10980.0,564.4,16624.0,10980.0,,P131_33_167,21980.0,0.0,0.0,0.0,10980.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,44903.6
,2231.0,0.0,,,,,40156.0,0.0,0.0,40156.0,0.0,,a55475b1,a55475b1,24000.0,P73_130_169,,,a55475b1,a55475b1,,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,40156.0,0.0,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,25053.4
,10374.8,0.0,,,0.0,,100000.0,0.0,0.0,100000.0,0.0,,a55475b1,a55475b1,0.0,a55475b1,,,a55475b1,a55475b1,60996.0,P99_56_166,P129_162_80,,0.0,,0.0,,,0.0,,P19_11_176,,0.0,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
18434.8,2733.4001,0.0,3072.4001,,,,13800.0,0.0,0.0,13800.0,0.0,,P100_96_175,a55475b1,14800.0,a55475b1,,,P100_96_175,a55475b1,2988.0,P99_56_166,P94_109_143,30000.0,4800.0,,40128.6,3072.6,16243.2,,,P115_26_169,13800.0,0.0,0.0,0.0,85783.6,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
21467.8,1747.8,0.0,7156.0,20251.201,10725.0,7156.0,29130.0,0.0,0.0,28700.0,0.0,28700.0,P159_130_59,a55475b1,19360.0,a55475b1,,,a55475b1,a55475b1,100000.0,P99_56_166,P30_86_84,30000.0,7200.0,,0.0,7156.0,20251.201,21500.0,7156.0,P204_99_158,28700.0,0.0,0.0,0.0,21500.0,7156.0,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
36858.84,2217.2,0.0,3071.6,,0.0,,10716.0,0.0,0.0,10716.0,0.0,,P12_6_178,a55475b1,28198.201,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,56000.0,32920.0,,22519.324,10959.4,,8611.04,,P11_36_178,10716.0,0.0,,0.0,36917.043,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,13447.2
13203.2,1973.2001,2962.2,2640.6,,5847.734,,19078.0,8886.4,8886.4,19078.0,0.0,,P159_130_59,a55475b1,8380.0,P30_86_84,,,a55475b1,a55475b1,30000.0,P94_109_143,P30_86_84,50000.0,2800.0,,14136.0,2640.8,,15880.0,,P112_89_137,19078.0,8886.4,,8886.4,15880.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
,6248.6,0.0,,,,,74981.0,0.0,0.0,74981.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,74981.0,,,0.0,0.0,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,29435.201,
0.0,2525.0,0.0,,,,,30298.0,0.0,0.0,30298.0,0.0,,P148_110_5,a55475b1,4698.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,2200.0,695.0,,0.0,,,,,a55475b1,30298.0,0.0,0.0,0.0,5556.6,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
68165.38,1449.2001,0.0,5680.4,,7969.492,6344.6,17390.0,0.0,0.0,17390.0,0.0,,P148_110_5,a55475b1,52192.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,15938.981,,52192.0,20291.201,52192.0,42052.184,,P82_154_182,17390.0,0.0,0.0,0.0,91430.28,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,7221.8003,,
,6049.4,0.0,,,,,72576.0,0.0,0.0,72576.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,72576.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,13859.601
234963.28,4434.2,0.0,10343.601,,23549.8,12515.4,42996.402,0.0,0.0,42996.402,0.0,,a55475b1,a55475b1,100000.0,P69_72_116,,,a55475b1,a55475b1,23998.0,P99_56_166,P69_72_116,90000.0,37520.0,,134462.14,20563.6,65340.8,126098.805,18730.0,P169_111_32,42996.402,0.0,0.0,0.0,303464.47,,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
4236.0,1905.0,0.0,2117.8,,,,22837.0,0.0,0.0,22837.0,4000.0,,P159_130_59,a55475b1,5796.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,60000.0,2200.0,,6352.2,2118.0,,0.0,,P131_33_167,26837.0,0.0,,0.0,6380.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,11852.2
,5079.8003,0.0,,,,,84663.4,0.0,0.0,84663.4,0.0,84663.4,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,84663.4,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,,,,7874.232
,1286.0,0.0,,,,,36434.0,0.0,0.0,21434.0,0.0,21434.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,21434.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
0.0,2946.2,0.0,,,,,16675.8,0.0,0.0,16675.8,0.0,,P52_56_90,a55475b1,9209.601,P180_60_137,,,a55475b1,a55475b1,,a55475b1,a55475b1,54000.0,1913.4,,0.0,,,,,P140_34_167,16675.8,0.0,0.0,0.0,11479.8,,a55475b1,a55475b1,a55475b1,38c061ee,a55475b1,,,,
52364.8,5330.0,3706.0,2561.0,12956.4,24138.334,2822.6,59978.0,20218.4,20218.4,59978.0,0.0,,P53_45_92,a55475b1,10980.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,80000.0,7412.0,,31515.6,3706.0,29828.4,39389.6,3706.0,P31_77_87,59978.0,20218.4,20218.4,20218.4,56768.0,7412.0,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
,2165.4001,0.0,,,,,25978.0,0.0,0.0,25978.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,25978.0,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,38c061ee,a55475b1,,,,19569.6
,1643.8,0.0,,,,,27398.0,0.0,0.0,27398.0,0.0,27398.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,27398.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a7fcb6e5,a55475b1,,,,
0.0,4490.2,0.0,,,,,53800.0,0.0,0.0,53800.0,0.0,,P159_130_59,a55475b1,29845.8,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,30400.0,5000.0,,154.2,,,,,P204_99_158,53800.0,0.0,,0.0,30000.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,0.0
,1280.4,0.0,,,,,12380.0,0.0,0.0,12380.0,0.0,,a55475b1,a55475b1,,P94_109_143,,,P184_3_97,a55475b1,41996.0,P45_84_106,P94_109_143,,0.0,,0.0,,,,,a55475b1,12380.0,,,0.0,0.0,,a55475b1,39a0853f,a55475b1,a7fcb6e5,a55475b1,,,,0.0
57448.02,1355.6,0.0,3216.0,20370.0,19596.889,4347.8003,42994.0,0.0,0.0,22594.0,100.0,22594.0,P159_130_59,a55475b1,20370.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,20000.0,37212.742,,25483.863,15385.0,18256.8,27146.37,15385.019,P98_137_111,22694.0,0.0,0.0,0.0,83326.37,17085.219,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,151.6
18312.6,7364.4,4852.8003,4696.4,21774.0,13178.286,3994.0,40460.2,4769.6,4769.6,40460.2,0.0,,a55475b1,a55475b1,21774.0,a55475b1,,,a55475b1,a55475b1,60000.0,P99_56_166,P30_86_84,70000.0,9600.0,,24908.803,8218.2,17025.0,27569.6,8218.2,P157_94_145,40460.2,9769.601,9769.601,4769.6,33000.0,9708.4,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
49032.0,2668.4001,3268.8,3268.8,,76715.2,3268.8,40000.0,68415.2,68415.2,40000.0,0.0,,a55475b1,a55475b1,60000.0,a55475b1,,,a55475b1,a55475b1,50000.0,a55475b1,a55475b1,40000.0,18481.4,,63980.0,3268.8,63980.0,101255.2,3268.8,P54_133_26,,68415.2,68415.2,68415.2,130634.4,3268.8,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,2472.2,0.0,,,,,12471.2,0.0,0.0,12471.2,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,12471.2,,,0.0,0.0,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,,
73460.0,1175.6,0.0,6150.2,,,6493.0,19596.4,0.0,0.0,19596.4,4000.0,19596.4,a55475b1,a55475b1,50000.0,P85_114_140,,,a55475b1,a55475b1,,a55475b1,a55475b1,100000.0,6640.0,,62735.8,6493.6,62735.8,32600.0,,P131_33_167,23596.4,0.0,0.0,0.0,90340.0,,a55475b1,39a0853f,a55475b1,a7fcb6e5,a55475b1,,,,
0.0,4260.6,0.0,,,,,76592.0,0.0,0.0,76592.0,0.0,,P12_6_178,a55475b1,2800.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,11760.0,606.8,,0.0,,,,,P179_96_159,76592.0,0.0,,0.0,3640.6,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,0.0
56606.777,10652.2,0.0,5146.0,,9269.38,5187.6,200000.0,0.0,0.0,200000.0,0.0,,P33_29_177,a55475b1,45000.0,a55475b1,,,a55475b1,a55475b1,0.0,P94_109_143,P94_109_143,60000.0,14000.0,,45000.0,9290.8,45000.0,47159.176,9290.774,P56_25_83,0.0,0.0,0.0,0.0,77139.18,,2fc785b2,a55475b1,a55475b1,a55475b1,a55475b1,,,12428.601,
,1819.8,0.0,,,,,9998.0,0.0,0.0,9998.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,9998.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
0.0,5751.2,0.0,,,,,31658.0,0.0,0.0,31658.0,0.0,,P148_110_5,a55475b1,20000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,10400.0,22800.0,,0.0,,,,,a55475b1,31658.0,0.0,0.0,0.0,83062.6,,a55475b1,717ddd49,a55475b1,3439d993,a55475b1,,,,
,2471.8,0.0,,,,,35953.8,0.0,0.0,35953.8,0.0,,a55475b1,a55475b1,,a55475b1,,,P159_130_59,a55475b1,18721.4,a55475b1,a55475b1,,0.0,,0.0,,,,,a55475b1,35953.8,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,38c061ee,a55475b1,,,,15630.8
,1835.4,0.0,,,,,8998.8,0.0,0.0,8998.8,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,30000.0,P99_56_166,P94_109_143,,0.0,,0.0,,,,,a55475b1,8998.8,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,11739.601
15225.0,2809.6,0.0,1908.6,,33195.516,,30000.0,33533.8,0.0,30000.0,0.0,,a55475b1,a55475b1,32480.0,P94_109_143,,,a55475b1,a55475b1,6000.0,P198_131_9,P94_109_143,40000.0,4700.0,,32476.787,1973.2001,,33533.8,,P41_162_177,,33533.8,,33533.8,38460.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,5670.2
81468.37,3552.8,0.0,3616.8,,3425.6,,62694.0,0.0,0.0,62694.0,0.0,,P12_6_178,a55475b1,15276.0,P198_89_166,,,P12_6_178,a55475b1,29996.0,P99_56_166,P94_109_143,40000.0,8944.864,,44150.277,7256.0,,28014.307,,P98_137_111,62694.0,0.0,,0.0,95479.17,,a55475b1,39a0853f,a55475b1,3439d993,a55475b1,,,,0.0
62175.2,1240.6,2817.6,3302.0,,61162.668,,6000.0,53502.0,53502.0,6000.0,0.0,,a55475b1,a55475b1,6000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,4940.0,,65926.734,4840.8003,,94690.0,,P11_36_178,,53502.0,,53502.0,74450.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,4311.4
,3669.6,0.0,,,,,17800.0,0.0,0.0,17800.0,0.0,,P148_110_5,a55475b1,40000.0,a55475b1,,,P148_110_5,a55475b1,6480.0,a55475b1,a55475b1,11000.0,4000.0,,0.0,,,,,P131_33_167,17800.0,0.0,,0.0,46400.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
0.0,1319.8,0.0,,,,,21998.0,0.0,0.0,21998.0,0.0,21998.0,P187_118_47,a55475b1,17009.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,16000.0,4726.0,,0.0,,,,,a55475b1,21998.0,0.0,0.0,0.0,18895.0,,a55475b1,39a0853f,a55475b1,a7fcb6e5,a55475b1,,,,
0.0,1298.8,0.0,,,,,10378.4,0.0,0.0,10378.4,0.0,,P159_130_59,a55475b1,4660.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,20000.0,2400.0,,2167.7761,,,,,P123_6_84,10378.4,0.0,,0.0,9101.4795,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
122138.1,839.60004,0.0,5929.8003,21998.0,18851.807,5686.4,13996.0,7298.0,0.0,13996.0,0.0,13996.0,P148_110_5,a55475b1,21998.0,a55475b1,,,P148_110_5,a55475b1,20396.0,P99_56_166,P94_109_143,36000.0,42144.56,,65302.074,17063.0,38214.402,38290.277,17062.95,P98_137_111,13996.0,7298.0,7298.0,7298.0,330275.25,7332.8003,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
9603.601,748.2,1600.6,1600.6,,20770.514,,8978.0,15964.8,15964.8,8978.0,0.0,,P12_6_178,a55475b1,19196.0,a55475b1,,,P109_133_183,a55475b1,15840.0,P99_56_166,P94_109_143,24000.0,6640.0,,39741.402,1600.6,,25604.8,,P131_33_167,8978.0,15964.8,,15964.8,62333.6,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,12898.601,,,
9020.601,3935.4001,0.0,1288.8,,,1288.2001,65592.0,0.0,0.0,65592.0,0.0,65592.0,a55475b1,a55475b1,63594.0,P85_114_140,,,a55475b1,a55475b1,40000.0,P45_84_106,P94_109_143,38000.0,2760.0,,15455.601,1289.0,15455.601,3800.0,,P164_163_178,65592.0,0.0,0.0,0.0,15755.0,,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,,,
25548.0,3166.2,2554.8,2554.8,,42135.2,2554.8,50000.0,35722.2,35722.2,50000.0,0.0,,a55475b1,a55475b1,40000.0,P94_109_143,,,a55475b1,a55475b1,100000.0,P99_56_166,P94_109_143,110000.0,2573.0,,40000.0,2554.8,40000.0,61310.2,2554.8,P47_144_70,,35722.2,35722.2,35722.2,25588.0,2554.8,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,5633.4,,
0.0,9000.0,0.0,,,,,150000.0,0.0,0.0,0.0,0.0,0.0,P12_6_178,a55475b1,46798.0,P94_109_143,,,P12_6_178,a55475b1,65996.0,P99_56_166,P94_109_143,60000.0,32000.0,,37372.96,,,,,P131_33_167,0.0,0.0,0.0,0.0,78243.2,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,1443.6,0.0,2846.6,,,,13978.0,0.0,0.0,13978.0,0.0,,P159_130_59,a55475b1,10998.0,a55475b1,,,a55475b1,a55475b1,35000.0,P94_109_143,a55475b1,24000.0,14600.0,,79529.836,4164.0,,,,P117_87_136,13978.0,0.0,,0.0,197671.0,,,,,,,,,,
,1571.2001,0.0,,,,,15978.0,0.0,0.0,15978.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,15978.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,10023.0
,1877.2001,0.0,,,,,31288.4,0.0,0.0,31288.4,2000.0,31288.4,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,33288.402,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,4589.8003,14885.8,14017.4,,,,36234.0,148786.2,53017.8,36234.0,1820.0,,P12_6_178,a55475b1,60000.0,P198_89_166,,,P128_43_169,a55475b1,59994.0,P94_109_143,a55475b1,70000.0,36394.598,,237337.98,20121.0,,,,P62_144_102,36234.0,148786.2,,148786.2,485127.22,,a55475b1,39a0853f,a55475b1,3439d993,a55475b1,,,,3393.6
44526.6,5354.0,0.0,7421.2,,13705.635,7421.2,27000.0,0.0,0.0,27000.0,0.0,,a55475b1,a55475b1,39751.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,52000.0,29102.8,,39751.0,7421.2,39751.0,44591.0,7421.2,P78_30_175,27000.0,0.0,0.0,0.0,44591.0,7420.6,2fc785b2,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
,6959.6,0.0,,,,,115994.0,0.0,0.0,68194.0,0.0,68194.0,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,68194.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
72435.0,3192.6,4563.2,6075.2,,10204.7,,16107.0,4490.8003,4490.8003,16107.0,0.0,,P159_130_59,a55475b1,12919.0,a55475b1,,,P12_6_178,a55475b1,2800.0,a55475b1,a55475b1,77200.0,12702.0,,48168.953,11664.8,,53566.5,,P188_59_177,16107.0,4490.8003,,4490.8003,147232.3,,a55475b1,6b2ae0fa,a55475b1,a7fcb6e5,a55475b1,6260.0,,,
339809.25,6632.8003,23177.0,18878.201,,72808.66,24056.0,79591.6,23165.8,23165.8,79591.6,0.0,,P109_133_183,a55475b1,222300.0,a55475b1,,,a55475b1,a55475b1,17400.0,a55475b1,a55475b1,80000.0,76000.0,,244020.45,48425.2,138729.0,274794.25,23180.8,P197_47_166,79591.6,23165.8,23165.8,23165.8,392782.4,46361.6,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,18071.0
17558.4,5543.0,1276.0,2728.4001,,11840.8,,70000.0,7650.8003,0.0,70000.0,0.0,,P159_130_59,a55475b1,13478.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,40000.0,7672.0,,47533.2,4946.0,,26775.8,,P31_88_142,0.0,7650.8003,,7650.8003,82776.016,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,8420.0
26954.201,2240.0,5770.6,3978.6,26880.0,22805.535,3978.6,24000.0,27982.201,27982.201,24000.0,0.0,,a55475b1,a55475b1,24000.0,P198_89_166,,,P12_6_178,a55475b1,59000.0,P99_56_166,P94_109_143,26000.0,22440.0,,24000.0,5770.6,24288.0,27982.201,5770.6,P152_70_56,24000.0,27982.201,27982.201,27982.201,27140.0,9301.2,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,
,1870.4,0.0,,,,,17800.0,0.0,0.0,17800.0,0.0,,a55475b1,a55475b1,,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,,,,,,,,,a55475b1,17800.0,,,0.0,0.0,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
,1509.4,3112.6,4143.6,,,,13578.0,238.8,238.8,13578.0,0.0,,a55475b1,a55475b1,50000.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,36000.0,9900.0,,56631.8,6262.0,,,,P164_163_178,13578.0,6138.8003,,238.8,108758.2,,a55475b1,6b2ae0fa,a55475b1,38c061ee,a55475b1,,,,12998.601
,7538.2,0.0,,,,,63964.402,0.0,0.0,63964.402,0.0,,a55475b1,a55475b1,,P94_109_143,,,a55475b1,a55475b1,100000.0,P45_84_106,P94_109_143,,0.0,,0.0,,,,,a55475b1,63964.402,,,0.0,0.0,,a55475b1,6b2ae0fa,a55475b1,3439d993,a55475b1,,,,
7906.4,2510.8,1976.6,1976.6,21214.0,23268.8,1976.6,20200.0,19668.8,0.0,20200.0,0.0,,P159_130_59,a55475b1,19234.0,P30_86_84,,,a55475b1,a55475b1,20000.0,P99_56_166,P30_86_84,56000.0,4000.0,,21214.0,1976.6,21214.0,27668.8,1976.6,P121_97_69,0.0,19668.8,19668.8,19668.8,8000.0,1976.6,a55475b1,a55475b1,a55475b1,3439d993,a55475b1,,4247.6,,
,1181.2001,0.0,3079.8,,,,11570.0,0.0,0.0,11570.0,0.0,,P105_126_172,a55475b1,22180.0,a55475b1,,,a55475b1,a55475b1,,a55475b1,a55475b1,35000.0,7571.3643,,24160.0,4991.8003,,,,P111_125_171,11570.0,0.0,,0.0,43611.363,,a55475b1,a55475b1,a55475b1,a55475b1,a55475b1,,,,0.0
